GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,GPS_Unique_Time,Pos_X,Pos_Y,Pos_Z,Lat,Lon,Alt
2024-04-13 16:55:55.426043+00:00,G27,25126299.155335583,4862941.172926606,7776408.521308678,21226129.583706208,48.0,,,,,,,
2024-04-13 16:55:55.426043+00:00,G32,-1883747.5964257289,17493258.001284502,20000392.45970032,22888657.63254934,36.5,,,,,,,
2024-04-13 16:55:55.426043+00:00,G08,15812854.290083917,2215201.040439107,21796635.61282036,21666912.265491307,42.8,,,,,,,
2024-04-13 16:55:55.426043+00:00,G10,23044814.993913263,13310384.263068415,-3401505.366421812,22287377.803371143,40.0,,,,,,,
2024-04-13 16:55:55.426043+00:00,G27,5141216.253745336,25879749.59826748,-3073210.8626010227,23699641.54042152,46.8,,,,,,,
2024-04-13 16:55:55.426043+00:00,G32,7545664.678393182,17744797.49106684,18562245.40983901,21334646.53533125,23.9,,,,,,,
2024-04-13 16:55:56.426043+00:00,G10,14690731.036134902,-4550248.5420809705,22123867.01640768,22691114.080740325,31.7,,,,,,,
2024-04-13 16:55:56.426043+00:00,G21,23093797.11590552,-11991824.17403376,4834913.389091681,24028723.04194312,34.5,,,,,,,
2024-04-13 16:55:56.426043+00:00,G27,25127108.499867816,4863566.858581949,7773484.659344432,21226364.610191543,41.2,,,,,,,
2024-04-13 16:55:56.426043+00:00,G32,-1885859.9849525,17494595.475045666,19998978.18352235,22889053.36729211,38.4,,,,,,,
2024-04-13 16:55:56.426043+00:00,G08,15813310.193979109,2217809.6959715625,21796126.372215755,21666615.785814755,43.5,,,,,,,
2024-04-13 16:55:56.426043+00:00,G10,23044360.9538756,13310432.10967484,-3404618.39066436,22287964.19980641,34.3,,,,,,,
2024-04-13 16:55:56.426043+00:00,G27,5140986.096253138,25880166.974776898,-3070065.5145163955,23699164.551636845,44.6,,,,,,,
2024-04-13 16:55:56.426043+00:00,G32,7543514.069135787,17743952.907826513,18563926.353115875,21334944.55001348,29.4,,,,,,,
2024-04-13 16:55:57.426043+00:00,G10,14691204.70820037,-4547596.751463097,22124130.11370969,22690662.29654575,35.4,,,,,,,
2024-04-13 16:55:57.426043+00:00,G21,23093397.399553098,-11991287.188888332,4838068.729256089,24030624.63344403,35.9,,,,,,,
2024-04-13 16:55:57.426043+00:00,G27,25127917.545846384,4864192.350767587,7770560.635463348,21226602.95221825,36.5,,,,,,,
2024-04-13 16:55:57.426043+00:00,G32,-1887972.1487623255,17495932.98107751,19997563.48554145,22889437.68959248,43.5,,,,,,,
2024-04-13 16:55:57.426043+00:00,G08,15813766.242935937,2220418.252016638,21795616.691173542,21666315.99059683,40.0,,,,,,,
2024-04-13 16:55:57.426043+00:00,G10,23043906.56766033,13310479.818545394,-3407731.344612764,22288550.59624169,41.6,,,,,,,
2024-04-13 16:55:57.426043+00:00,G27,5140755.917620834,25880583.97205924,-3066920.101302009,23698704.07075816,36.8,,,,,,,
2024-04-13 16:55:57.426043+00:00,G32,7541363.220043667,17743108.363787003,18565606.91043185,21335245.84533664,45.4,,,,,,,
2024-04-13 16:55:58.426043+00:00,G10,14691678.545855796,-4544944.961352872,22124392.76021168,22690196.72667916,37.6,,,,,,,
2024-04-13 16:55:58.426043+00:00,G21,23092997.384660278,-11990749.94713614,4841223.990235686,24030164.756779145,31.9,,,,,,,
2024-04-13 16:55:58.426043+00:00,G27,25128726.293231137,4864817.649516828,7767636.449729883,21226844.92389024,42.9,,,,,,,
2024-04-13 16:55:58.426043+00:00,G32,-1890084.0876079972,17497270.51919222,19996148.365926,22889840.29972104,47.2,,,,,,,
2024-04-13 16:55:58.426043+00:00,G08,15814222.436914628,2223026.7083945414,21795106.56973088,21666026.66550955,43.4,,,,,,,
2024-04-13 16:55:58.426043+00:00,G10,23043451.83527163,13310527.389729302,-3410844.228094249,22289147.46280761,34.6,,,,,,,
2024-04-13 16:55:58.426043+00:00,G27,5140525.717780627,25881000.59014044,-3063774.622801383,23698238.808519807,33.9,,,,,,,
2024-04-13 16:55:58.426043+00:00,G32,7539212.131095271,17742263.858972717,18567287.081799176,21335542.01029579,50.3,,,,,,,
2024-04-13 16:55:59.426043+00:00,G10,14692152.549058815,-4542293.172016036,22124654.95588968,22689740.126224488,33.5,,,,,,,
2024-04-13 16:55:59.426043+00:00,G21,25129534.741990995,4865442.7548702285,7764712.102175424,21227087.4539692,41.3,,,,,,,
2024-04-13 16:55:59.426043+00:00,G27,-1892195.8016665648,17498608.08947089,19994732.824559905,22890230.624896307,49.2,,,,,,,
2024-04-13 16:55:59.426043+00:00,G32,15814678.775912168,2225635.0651367884,21794596.007883765,21665737.37532271,42.4,,,,,,,
2024-04-13 16:55:59.426043+00:00,G08,23042996.75666937,13310574.823280076,-3413957.041240474,22289735.95326902,39.7,,,,,,,
2024-04-13 16:55:59.426043+00:00,G10,5140295.496675264,25881416.829026844,-3060629.0790056256,23697761.54053165,47.2,,,,,,,
2024-04-13 16:55:59.426043+00:00,G27,7537060.802405794,17741419.39346136,18568966.86712364,21335843.61972288,49.3,,,,,,,
2024-04-13 16:56:00.426043+00:00,G10,14692626.71780309,-4539641.383517016,22124916.700739708,22689292.530082166,36.2,,,,,,,
2024-04-13 16:56:00.426043+00:00,G21,25130342.89211804,4866067.666886237,7761787.592747618,21227318.88570968,36.0,,,,,,,
2024-04-13 16:56:00.426043+00:00,G27,-1894307.290785896,17499945.691785958,19993316.861547835,22890624.85892035,47.1,,,,,,,
2024-04-13 16:56:00.426043+00:00,G32,15815135.259925814,2228243.322275113,21794085.00562796,21665437.580104787,45.7,,,,,,,
2024-04-13 16:56:00.426043+00:00,G08,23042541.331855148,13310622.11924706,-3417069.7838971503,22290324.75783434,39.3,,,,,,,
2024-04-13 16:56:00.426043+00:00,G10,5140065.254269917,25881832.68868444,-3057483.470211216,23697294.149366736,45.2,,,,,,,
2024-04-13 16:56:00.426043+00:00,G27,10435231.386561532,20610088.964471832,-12955924.439249877,24694700.144239683,26.0,,,,,,,
2024-04-13 16:56:00.426043+00:00,G32,7534909.23396833,17740574.96728322,18570646.266405933,21336144.321738634,49.4,,,,,,,
2024-04-13 16:56:01.426043+00:00,G10,14693101.052113991,-4536989.595742676,22125177.994775284,22688833.8705018,36.0,,,,,,,
2024-04-13 16:56:01.426043+00:00,G21,25131150.743516263,4866692.385555316,7758862.921712776,21227560.229173835,42.0,,,,,,,
2024-04-13 16:56:01.426043+00:00,G27,-1896418.5549639864,17501283.326105,19991900.47689379,22891017.871429157,41.4,,,,,,,
2024-04-13 16:56:01.426043+00:00,G32,15815591.88891291,2230851.4796143807,21793573.563003764,21665142.880350444,41.5,,,,,,,
2024-04-13 16:56:01.426043+00:00,G08,23042085.560809158,13310669.277681658,-3420182.456056778,22290908.43203565,45.6,,,,,,,
2024-04-13 16:56:01.426043+00:00,G10,5139834.990502929,25882248.16912781,-3054337.796347007,23696823.47756089,46.7,,,,,,,
2024-04-13 16:56:01.426043+00:00,G27,10435065.244639589,20611729.73148434,-12953367.564488472,24694133.81490724,31.0,,,,,,,
2024-04-13 16:56:01.426043+00:00,G32,7532757.425813292,17739730.580482803,18572325.27961796,21336442.89482783,48.5,,,,,,,
2024-04-13 16:56:02.426043+00:00,G10,14693575.551948626,-4534337.808961256,22125438.83797233,22688387.1817708,35.3,,,,,,,
2024-04-13 16:56:02.426043+00:00,G21,25131958.29618196,4867316.910938861,7755938.089003578,21227798.291997056,44.4,,,,,,,
2024-04-13 16:56:02.426043+00:00,G27,-1898529.5941243265,17502620.99234839,19990483.67065174,22891415.106890645,43.9,,,,,,,
2024-04-13 16:56:02.426043+00:00,G32,15816048.662858693,2233459.5371182184,21793061.680020384,21664850.58872615,41.1,,,,,,,
2024-04-13 16:56:02.426043+00:00,G08,23041629.44353865,13310716.298632588,-3423295.0575270453,22291499.330627102,47.9,,,,,,,
2024-04-13 16:56:02.426043+00:00,G10,5139604.705328989,25882663.27034145,-3051192.057570718,23696358.180422105,43.9,,,,,,,
2024-04-13 16:56:02.426043+00:00,G27,7530605.378059929,17738886.233139575,18574003.906662297,21336750.50712981,50.0,,,,,,,
2024-04-13 16:56:03.426043+00:00,G10,14694050.21735993,-4531686.022905758,22125699.23035943,22687915.015721902,36.6,,,,,,,
2024-04-13 16:56:03.426043+00:00,G21,25132765.550070204,4867941.243067009,7753013.094701474,21228035.13330503,45.6,,,,,,,
2024-04-13 16:56:03.426043+00:00,G27,-1900640.408210332,17503958.69044896,19989066.442862485,22891819.217737928,40.5,,,,,,,
2024-04-13 16:56:03.426043+00:00,G32,15816505.58175478,2236067.494787322,21792549.35667976,21664553.79494568,47.1,,,,,,,
2024-04-13 16:56:03.426043+00:00,G08,23041172.98001971,13310763.182151848,-3426407.5883283294,22292089.321807235,46.4,,,,,,,
2024-04-13 16:56:03.426043+00:00,G10,5139374.398694935,25883077.992324974,-3048046.253924344,23695895.88472077,43.0,,,,,,,
2024-04-13 16:56:03.426043+00:00,G27,7528453.090638869,17738041.92525913,18575682.147588465,21337052.081656463,50.2,,,,,,,
2024-04-13 16:56:04.426043+00:00,G10,14694525.048268896,-4529034.238046164,22125959.17189278,22687463.231527325,35.3,,,,,,,
2024-04-13 16:56:04.426043+00:00,G21,25133572.50513932,4868565.381971678,7750087.938876665,21228271.66050909,43.5,,,,,,,
2024-04-13 16:56:04.426043+00:00,G27,-1902750.997352385,17505296.420458168,19987648.79344109,22892206.262272265,38.2,,,,,,,
2024-04-13 16:56:04.426043+00:00,G32,15816962.64558003,2238675.352548774,21792036.592998203,21664253.99972776,46.4,,,,,,,
2024-04-13 16:56:04.426043+00:00,G08,23040716.17024396,13310809.928289838,-3429520.048374897,22292680.499602173,38.2,,,,,,,
2024-04-13 16:56:04.426043+00:00,G10,5139144.070544995,25883492.33508184,-3044900.385421687,23695431.529893745,47.3,,,,,,,
2024-04-13 16:56:04.426043+00:00,G27,7526300.563617667,17737197.656900536,18577360.002339475,21337351.562156983,50.3,,,,,,,
2024-04-13 16:56:05.426043+00:00,G10,25134379.16135474,4869189.327691066,7747162.621573186,21228506.093687024,40.2,,,,,,,
2024-04-13 16:56:05.426043+00:00,G21,-1904861.3612804124,17506634.182173718,19986230.7225716,22892609.186504744,42.2,,,,,,,
2024-04-13 16:56:05.426043+00:00,G27,15817419.854310464,2241283.1103142714,21791523.38899516,21663954.518613752,46.9,,,,,,,
2024-04-13 16:56:05.426043+00:00,G32,23040259.0141862,13310856.53709861,-3432632.4376957924,22293263.8946,44.9,,,,,,,
2024-04-13 16:56:05.426043+00:00,G08,5138913.72083203,25883906.29860034,-3041754.452191538,23694971.014114626,45.2,,,,,,,
2024-04-13 16:56:05.426043+00:00,G10,7524147.797059093,17736353.428121164,18579037.47086189,21337652.264172744,49.5,,,,,,,
2024-04-13 16:56:06.426043+00:00,G10,25135185.51866339,4869813.080248575,7744237.142902468,21228743.56320284,38.6,,,,,,,
2024-04-13 16:56:06.426043+00:00,G21,-1906971.500125204,17507971.975647196,19984812.230168905,22893004.013836183,39.8,,,,,,,
2024-04-13 16:56:06.426043+00:00,G27,15817877.207924012,2243890.7680063616,21791009.74468793,21663657.410729364,45.7,,,,,,,
2024-04-13 16:56:06.426043+00:00,G32,23039801.51185885,13310903.008626243,-3435744.756065053,22293855.10729537,47.7,,,,,,,
2024-04-13 16:56:06.426043+00:00,G08,5138683.349499209,25884319.882886637,-3038608.4542264617,23694507.252595,42.7,,,,,,,
2024-04-13 16:56:06.426043+00:00,G10,7521994.791010551,17735509.23897221,18580714.5531144,21337955.339418117,50.9,,,,,,,
2024-04-13 16:56:07.426043+00:00,G10,25135991.57698509,4870436.639646764,7741311.50307438,21228999.285646413,35.5,,,,,,,
2024-04-13 16:56:07.426043+00:00,G21,-1909081.413850909,17509309.800824672,19983393.31625976,22893390.430162683,36.8,,,,,,,
2024-04-13 16:56:07.426043+00:00,G27,15818334.706403049,2246498.3255725983,21790495.66008889,21663361.83846413,40.8,,,,,,,
2024-04-13 16:56:07.426043+00:00,G32,23039343.66323836,13310949.342924766,-3438857.003500171,22294446.285090305,47.7,,,,,,,
2024-04-13 16:56:07.426043+00:00,G08,5138452.956493018,25884733.087940183,-3035462.391570663,23694038.08150788,38.7,,,,,,,
2024-04-13 16:56:07.426043+00:00,G10,7519841.545485897,17734665.08949173,18582391.249081835,21338257.26294912,50.6,,,,,,,
2024-04-13 16:56:08.426043+00:00,G10,23088980.995405007,-11985363.637106892,4872770.886687198,24023301.64987647,36.7,,,,,,,
2024-04-13 16:56:08.426043+00:00,G21,25136797.33639255,4871060.006006324,7738385.701744004,21229231.62479821,40.6,,,,,,,
2024-04-13 16:56:08.426043+00:00,G27,-1911191.1022842012,17510647.657564946,19981973.980963483,22893787.66562418,44.2,,,,,,,
2024-04-13 16:56:08.426043+00:00,G32,15818792.34972552,2249105.7829359,21789981.13521532,21663069.826043323,41.0,,,,,,,
2024-04-13 16:56:08.426043+00:00,G08,23038885.46831241,13310995.540044948,-3441969.179942903,22295036.86957784,47.2,,,,,,,
2024-04-13 16:56:08.426043+00:00,G10,5138222.541769609,25885145.91374341,-3032316.264397981,23693573.69178041,45.1,,,,,,,
2024-04-13 16:56:08.426043+00:00,G27,7517688.060506098,17733820.97972081,18584067.55874324,21338555.55683483,21.1,,,,,,,
2024-04-13 16:56:09.426043+00:00,G10,14696901.68558798,-4515775.330953263,22127252.11690784,22685172.51625772,32.9,,,,,,,
2024-04-13 16:56:09.426043+00:00,G21,23088577.73718429,-11984823.621181488,4875924.97374598,24025217.06194983,27.4,,,,,,,
2024-04-13 16:56:09.426043+00:00,G27,25137602.796765026,4871683.179298614,7735459.739268347,21229470.874236245,34.9,,,,,,,
2024-04-13 16:56:09.426043+00:00,G32,-1913300.5654757812,17511985.545869045,19980554.224248584,22894183.086263027,37.3,,,,,,,
2024-04-13 16:56:09.426043+00:00,G08,15819250.137880623,2251713.1400830494,21789466.17007185,21662776.033700302,40.8,,,,,,,
2024-04-13 16:56:09.426043+00:00,G10,23038426.9270531,13311041.600039003,-3445081.285441187,22295616.07652341,38.7,,,,,,,
2024-04-13 16:56:09.426043+00:00,G27,5137992.10527266,25885558.360301435,-3029170.072709392,23693107.801334225,50.0,,,,,,,
2024-04-13 16:56:09.426043+00:00,G32,7515534.336177536,17732976.909733564,18585743.48201161,21338859.539491527,48.3,,,,,,,
2024-04-13 16:56:10.426043+00:00,G10,23088174.18089851,-11984283.348199442,4879078.980844855,24024766.154696863,32.9,,,,,,,
2024-04-13 16:56:10.426043+00:00,G21,25138407.958052155,4872306.159549219,7732533.615749334,21229721.18711232,33.9,,,,,,,
2024-04-13 16:56:10.426043+00:00,G27,-1915409.803427904,17513323.465706956,19979134.046116408,22894571.003308248,47.4,,,,,,,
2024-04-13 16:56:10.426043+00:00,G32,15819708.070856776,2254320.396996395,21788950.764664024,21662475.645174976,38.7,,,,,,,
2024-04-13 16:56:10.426043+00:00,G08,23037968.03949201,13311087.522953404,-3448193.3196386155,22296212.07057844,39.5,,,,,,,
2024-04-13 16:56:10.426043+00:00,G10,5137761.646948079,25885970.427614875,-3026023.8165403213,23692637.40873186,49.6,,,,,,,
2024-04-13 16:56:10.426043+00:00,G27,7513380.372453209,17732132.879544295,18587419.01891904,21339157.24006984,49.4,,,,,,,
2024-04-13 16:56:11.426043+00:00,G10,14697853.4990199,-4510471.777364365,22127766.1389344,22684243.470550664,35.9,,,,,,,
2024-04-13 16:56:11.426043+00:00,G21,23087770.329750106,-11983742.82235872,4882232.883189413,24024299.08854227,27.2,,,,,,,
2024-04-13 16:56:11.426043+00:00,G27,25139212.82027733,4872928.946840642,7729607.331020819,21229959.249935534,30.0,,,,,,,
2024-04-13 16:56:11.426043+00:00,G32,-1917518.815994568,17514661.41695494,19977713.446667854,22894966.738051016,46.2,,,,,,,
2024-04-13 16:56:11.426043+00:00,G08,15820166.148616713,2256927.55351224,21788434.91902623,21662180.631316718,43.0,,,,,,,
2024-04-13 16:56:11.426043+00:00,G10,23037508.805590667,13311133.308841549,-3451305.2826548866,22296807.157222155,38.9,,,,,,,
2024-04-13 16:56:11.426043+00:00,G27,5137531.166748087,25886382.1156732,-3022877.496011523,23692167.644337334,47.1,,,,,,,
2024-04-13 16:56:11.426043+00:00,G32,7511226.169423602,17731288.88922111,18589094.169390712,21339455.813159037,50.4,,,,,,,
2024-04-13 16:56:12.426043+00:00,G10,14698329.653929625,-4507820.002982921,22128022.47363388,22683795.874408346,39.7,,,,,,,
2024-04-13 16:56:12.426043+00:00,G21,23087366.183860797,-11983202.043730564,4885386.680093724,24023874.600918967,31.4,,,,,,,
2024-04-13 16:56:12.426043+00:00,G27,25140017.383333832,4873551.541155044,7726680.885389473,21230210.19101945,31.4,,,,,,,
2024-04-13 16:56:12.426043+00:00,G32,-1919627.603258404,17515999.39963407,19976292.42585005,22895353.154377516,45.3,,,,,,,
2024-04-13 16:56:12.426043+00:00,G08,15820624.371155556,2259534.609651542,21787918.633156385,21661881.743510112,43.3,,,,,,,
2024-04-13 16:56:12.426043+00:00,G10,23037049.22533221,13311178.95775449,-3454417.174463266,22297397.741709687,39.1,,,,,,,
2024-04-13 16:56:12.426043+00:00,G27,5137300.664621985,25886793.424471326,-3019731.111201984,23691699.65986501,47.0,,,,,,,
2024-04-13 16:56:12.426043+00:00,G32,7509071.727139028,17730444.938816257,18590768.93338319,21339756.79437828,50.2,,,,,,,
2024-04-13 16:56:13.426043+00:00,G10,14698805.97433018,-4505168.230089877,22128278.357472237,22683336.27251622,39.5,,,,,,,
2024-04-13 16:56:13.426043+00:00,G21,23086961.743198127,-11982661.01217949,4888540.3720765095,24023436.92093105,38.8,,,,,,,
2024-04-13 16:56:13.426043+00:00,G27,25140821.64730717,4874173.94262329,7723754.278462889,21230427.522983994,38.3,,,,,,,
2024-04-13 16:56:13.426043+00:00,G32,-1921736.165094558,17517337.41363383,19974870.983749878,22895742.60704189,46.2,,,,,,,
2024-04-13 16:56:13.426043+00:00,G08,15821082.73843654,2262141.565253109,21787401.907088425,21661590.638500627,46.0,,,,,,,
2024-04-13 16:56:13.426043+00:00,G10,23036589.29871749,13311224.469741998,-3457528.9949156926,22297991.92094208,39.8,,,,,,,
2024-04-13 16:56:13.426043+00:00,G27,5137070.1405121,25887204.35401682,-3016584.6620940096,23691225.39331432,36.5,,,,,,,
2024-04-13 16:56:13.426043+00:00,G32,7506917.045573967,17729601.02835248,18592443.310911786,21340051.21431565,47.9,,,,,,,
2024-04-13 16:56:14.426043+00:00,G10,14699282.460188776,-4502516.458895853,22128533.79043145,22682881.207680702,40.0,,,,,,,
2024-04-13 16:56:14.426043+00:00,G21,23086557.007797346,-11982119.727660997,4891693.959126649,24022980.63901102,37.3,,,,,,,
2024-04-13 16:56:14.426043+00:00,G27,25141625.61201237,4874796.15116657,7720827.510832909,21230665.58580721,41.5,,,,,,,
2024-04-13 16:56:14.426043+00:00,G32,-1923844.501490812,17518675.45891513,19973449.12037833,22896131.43149844,44.9,,,,,,,
2024-04-13 16:56:14.426043+00:00,G08,15821541.250456603,2264748.420348853,21786884.740818147,21661296.846157603,43.7,,,,,,,
2024-04-13 16:56:14.426043+00:00,G10,23036129.02570953,13311269.844857074,-3460640.744122052,22298572.942710288,36.2,,,,,,,
2024-04-13 16:56:14.426043+00:00,G27,5136839.594379078,25887614.90428373,-3013438.1489274194,23690761.31769077,36.4,,,,,,,
2024-04-13 16:56:14.426043+00:00,G32,7504762.124844747,17728757.15790785,18594117.301881824,21340349.787404846,46.1,,,,,,,
2024-04-13 16:56:15.426043+00:00,G10,14699759.111487957,-4499864.689525768,22128788.772501856,22682437.52038716,32.5,,,,,,,
2024-04-13 16:56:15.426043+00:00,G21,23086151.97775352,-11981578.190211069,4894847.440766072,24022544.73894531,30.1,,,,,,,
2024-04-13 16:56:15.426043+00:00,G27,25142429.27744339,4875418.16684496,7717900.582440382,21230912.024734948,42.2,,,,,,,
2024-04-13 16:56:15.426043+00:00,G32,-1925952.6123814192,17520013.535404988,19972026.83578245,22896523.571496356,45.8,,,,,,,
2024-04-13 16:56:15.426043+00:00,G08,15821999.907196794,2267355.1748787398,21786367.134359404,21661000.36648105,46.3,,,,,,,
2024-04-13 16:56:15.426043+00:00,G10,23035668.406353354,13311315.083145067,-3463752.4216361376,22299177.62697376,36.6,,,,,,,
2024-04-13 16:56:15.426043+00:00,G27,5136609.026159736,25888025.07528955,-3010291.571608308,23690292.111703213,36.2,,,,,,,
2024-04-13 16:56:15.426043+00:00,G32,7502606.964958691,17727913.3275178,18595790.90628325,21340648.08129056,46.7,,,,,,,
2024-04-13 16:56:16.426043+00:00,G10,14700235.928289331,-4497212.921664857,22129043.303715996,22681962.35290081,36.8,,,,,,,
2024-04-13 16:56:16.426043+00:00,G21,25143232.64359725,4876039.989720671,7714973.493214822,21231153.33329867,42.8,,,,,,,
2024-04-13 16:56:16.426043+00:00,G27,-1928060.4977562728,17521351.643065583,19970604.129971918,22896915.08328643,45.2,,,,,,,
2024-04-13 16:56:16.426043+00:00,G32,15822458.708623877,2269961.8287032195,21785849.08774203,21660710.448086374,43.7,,,,,,,
2024-04-13 16:56:16.426043+00:00,G08,23035207.44056497,13311360.18466358,-3466864.0278855115,22299758.61384153,39.2,,,,,,,
2024-04-13 16:56:16.426043+00:00,G10,5136378.435804298,25888434.867027458,-3007144.9302296103,23689820.25328256,40.9,,,,,,,
2024-04-13 16:56:16.426043+00:00,G27,7500451.5659591155,17727069.537231967,18597464.12407799,21340946.68928019,46.5,,,,,,,
2024-04-13 16:56:17.426043+00:00,G10,14700712.91049196,-4494561.1559024695,22129297.3840196,22681515.07086241,37.3,,,,,,,
2024-04-13 16:56:17.426043+00:00,G21,23085341.030614804,-11980494.35197844,4901154.113129042,24019301.279720943,42.2,,,,,,,
2024-04-13 16:56:17.426043+00:00,G27,25144035.710437723,4876661.619830505,7712046.243206734,21231388.39468444,44.1,,,,,,,
2024-04-13 16:56:17.426043+00:00,G32,-1930168.157612908,17522689.781864084,19969181.002951063,22897300.906305525,42.4,,,,,,,
2024-04-13 16:56:17.426043+00:00,G08,15822917.6547385,2272568.381874254,21785330.60095771,21660414.247613303,43.1,,,,,,,
2024-04-13 16:56:17.426043+00:00,G10,23034746.12839977,13311405.149456978,-3469975.56235483,22300359.389256224,37.9,,,,,,,
2024-04-13 16:56:17.426043+00:00,G27,5136147.823265175,25888844.279486746,-3003998.224914288,23689351.082195435,46.9,,,,,,,
2024-04-13 16:56:17.426043+00:00,G32,7498295.927871948,17726225.78709308,18599136.955241527,21341243.761650663,26.1,,,,,,,
2024-04-13 16:56:18.426043+00:00,G10,14701190.058164634,-4491909.391883772,22129551.01344901,22681048.279480577,35.2,,,,,,,
2024-04-13 16:56:18.426043+00:00,G21,23084935.120023955,-11979952.05970315,4904307.253835607,24021236.1662373,37.2,,,,,,,
2024-04-13 16:56:18.426043+00:00,G27,25144838.47786641,4877283.057162592,7709118.832693587,21231639.335768357,38.6,,,,,,,
2024-04-13 16:56:18.426043+00:00,G32,-1932275.5918269912,17524027.95169024,19967757.4548066,22897693.32550692,43.8,,,,,,,
2024-04-13 16:56:18.426043+00:00,G08,15823376.745517924,2275174.8343113074,21784811.67402447,21660114.173191898,42.9,,,,,,,
2024-04-13 16:56:18.426043+00:00,G10,23034284.469798103,13311449.977580484,-3473087.0253067887,22300948.47302503,43.0,,,,,,,
2024-04-13 16:56:18.426043+00:00,G27,5135917.188486708,25889253.31267099,-3000851.455675776,23688879.502978265,33.3,,,,,,,
2024-04-13 16:56:18.426043+00:00,G32,7496140.050777896,17725382.077165216,18600809.399707,21341545.056973822,48.1,,,,,,,
2024-04-13 16:56:19.426043+00:00,G10,14701667.371243462,-4489257.629991621,22129804.191969905,22680597.996004727,35.1,,,,,,,
2024-04-13 16:56:19.426043+00:00,G21,23084528.91169824,-11979409.509998623,4907460.314211653,24020781.070932075,43.5,,,,,,,
2024-04-13 16:56:19.426043+00:00,G27,25145640.945940487,4877904.301825973,7706191.261385445,21231870.174201425,39.3,,,,,,,
2024-04-13 16:56:19.426043+00:00,G32,-1934382.8004132863,17525366.152521916,19966333.485531468,22898084.87219743,45.5,,,,,,,
2024-04-13 16:56:19.426043+00:00,G08,15823835.980928024,2277781.18586931,21784292.30697323,21659820.06674496,44.8,,,,,,,
2024-04-13 16:56:19.426043+00:00,G10,23033822.464774404,13311494.66908248,-3476198.41650282,22301542.68715786,45.5,,,,,,,
2024-04-13 16:56:19.426043+00:00,G27,5135686.529627706,25889661.96974603,-2997704.5981646287,23686079.43650675,50.4,,,,,,,
2024-04-13 16:56:19.426043+00:00,G32,7493983.934672948,17724538.407479383,18602481.4574731,21341844.57237478,27.4,,,,,,,
2024-04-13 16:56:20.426043+00:00,G10,14702144.849764831,-4486605.870051464,22130056.91960129,22680137.207497794,40.7,,,,,,,
2024-04-13 16:56:20.426043+00:00,G21,23084122.408902463,-11978866.707135769,4910613.269149027,24020316.69211102,32.7,,,,,,,
2024-04-13 16:56:20.426043+00:00,G27,25146443.11453084,4878525.3537851935,7703263.529671912,21232114.51910303,41.2,,,,,,,
2024-04-13 16:56:20.426043+00:00,G32,-1936489.7833783503,17526704.384332053,19964909.095123883,22898469.1944978,35.7,,,,,,,
2024-04-13 16:56:20.426043+00:00,G08,15824295.360963872,2280387.4365691785,21783772.49980187,21659522.679657083,44.3,,,,,,,
2024-04-13 16:56:20.426043+00:00,G10,23033360.11330577,13311539.2240147,-3479309.735957509,22302134.4582602,45.8,,,,,,,
2024-04-13 16:56:20.426043+00:00,G27,5135455.850222375,25890070.24435521,-2994557.701371243,23685611.731237914,50.1,,,,,,,
2024-04-13 16:56:20.426043+00:00,G32,7491827.579634724,17723694.77809855,18604153.128475294,21342147.64762015,37.7,,,,,,,
2024-04-13 16:56:21.426043+00:00,G10,14702622.493695883,-4483954.112273529,22130309.19632542,22679682.42186577,40.0,,,,,,,
2024-04-13 16:56:21.426043+00:00,G21,23083715.611706607,-11978323.65111626,4913766.118368315,24019863.13242496,33.5,,,,,,,
2024-04-13 16:56:21.426043+00:00,G27,25147244.983622488,4879146.213093562,7700335.637526151,21232363.33126038,44.8,,,,,,,
2024-04-13 16:56:21.426043+00:00,G32,-1938596.5404713927,17528042.6469298,19963484.28375636,22898876.620886456,37.0,,,,,,,
2024-04-13 16:56:21.426043+00:00,G08,15824754.885596838,2282993.586297025,21783252.25253513,21659228.259106223,45.4,,,,,,,
2024-04-13 16:56:21.426043+00:00,G10,23032897.41537952,13311583.642428096,-3482420.98361555,22302722.948721603,42.9,,,,,,,
2024-04-13 16:56:21.426043+00:00,G27,5135225.150228372,25890478.136488464,-2991410.765484191,23687487.834514607,45.6,,,,,,,
2024-04-13 16:56:21.426043+00:00,G32,7489670.985638203,17722851.189045444,18605824.41272863,21342445.348198462,46.3,,,,,,,
2024-04-13 16:56:22.426043+00:00,G10,14703100.303022802,-4481302.35676198,22130561.02213473,22679238.14126482,36.6,,,,,,,
2024-04-13 16:56:22.426043+00:00,G21,23083308.52014336,-11977780.341892611,4916918.861877877,24019413.132583316,35.4,,,,,,,
2024-04-13 16:56:22.426043+00:00,G27,25148046.5532123,4879766.879812882,7697407.584878341,21232603.17400581,43.2,,,,,,,
2024-04-13 16:56:22.426043+00:00,G32,-1940703.0719198852,17529380.940428462,19962059.051277734,22899269.35419177,36.1,,,,,,,
2024-04-13 16:56:22.426043+00:00,G08,15825214.55481368,2285599.635026822,21782731.565180272,21658932.96604448,41.9,,,,,,,
2024-04-13 16:56:22.426043+00:00,G10,23032434.371008,13311627.92437107,-3485532.159254287,22303323.44493281,40.0,,,,,,,
2024-04-13 16:56:22.426043+00:00,G27,5134994.425989452,25890885.652515467,-2988263.74140206,23687023.758891065,41.1,,,,,,,
